year,from_country,to_country,n_migrations
2012,US,CO,357
2012,US,CR,43
2012,US,CU,63
2012,US,CY,51
2012,US,CZ,343
2012,US,DE,5401
2012,US,DJ,2
2012,US,DK,671
2012,US,DM,3
2012,US,DO,14
2012,US,DZ,61
2012,US,EC,30
2012,US,EE,32
2012,US,EG,375
2012,US,ER,1
2012,US,ES,2032
2012,US,ET,26
2012,US,FI,345
2012,US,FJ,11
2012,US,FK,2
2012,US,FM,2
2012,US,FO,1
2012,US,FR,3669
2012,US,GB,10992
2012,US,GD,16
2012,US,GE,46
2012,US,GF,4
2012,US,GH,60
2012,US,GI,1
2012,US,GL,3
2012,US,GM,6
2012,US,GN,1
2012,US,GP,3
2012,US,GR,441
2012,US,GT,26
2012,US,GU,10
2012,US,GW,3
2012,US,GY,4
2012,US,HK,481
2012,US,HN,17
2012,US,HR,97
2012,US,HT,5
2012,US,HU,245
2012,US,ID,184
2012,US,IE,1017
2012,US,IL,1052
2012,US,IM,1
2012,US,IN,4625
2012,US,IQ,37
2012,US,IR,492
2012,US,IS,33
2012,US,IT,2405
2012,US,JM,43
2012,US,JO,98
2012,US,JP,4934
2012,US,KE,125
2012,US,KG,6
2012,US,KH,15
2012,US,KN,5
2012,US,KP,1
2012,US,KR,4277
2012,US,KW,39
2012,US,KY,2
2012,US,KZ,27
2012,US,LA,2
2012,US,LB,103
2012,US,LC,2
2012,US,LI,2
2012,US,LK,55
2012,US,LR,7
2012,US,LS,1
2012,US,LT,35
2012,US,LU,57
2012,US,LV,44
2012,US,LY,3
2012,US,MA,55
2012,US,MC,4
2012,US,MD,10
2012,US,ME,3
2012,US,MG,4
2012,US,MK,38
2012,US,ML,21
2012,US,MM,24
2012,US,MN,32
2012,US,MO,24
2012,US,MQ,3
2012,US,MS,1
2012,US,MT,19
2012,US,MU,1
2012,US,MV,4
2012,US,MW,13
2012,US,MX,783
2012,US,MY,314
2012,US,MZ,11
2012,US,NA,2
2012,US,NC,9
2012,US,NE,4
2012,US,NG,135
2012,US,NI,14
2012,US,NL,1952
2012,US,NO,489
2012,US,NP,86
2012,US,NZ,633
2012,US,OM,26
2012,US,PA,51
2012,US,PE,147
2012,US,PF,4
2012,US,PG,8
2012,US,PH,112
2012,US,PK,427
2012,US,PL,672
2012,US,PR,159
2012,US,PS,10
2012,US,PT,531
2012,US,PY,16
2012,US,QA,127
2012,US,RE,4
2012,US,RO,162
2012,US,RS,163
2012,US,RU,1087
2012,US,RW,13
2012,US,SA,334
2012,US,SD,14
2012,US,SE,996
2012,US,SG,743
2012,US,SI,85
2012,US,SK,125
2012,US,SL,3
2012,US,SM,1
2012,US,SN,20
2012,US,SO,7
2012,US,SR,2
2012,US,SS,43
2012,US,ST,1
2012,US,SV,10
2012,US,SX,1
2012,US,SY,9
2012,US,SZ,4
2012,US,TG,3
2012,US,TH,354
2012,US,TJ,18
2012,US,TM,1
2012,US,TN,59
2012,US,TO,1
2012,US,TR,970
2012,US,TT,39
2012,US,TW,2250
2012,US,TZ,49
2012,US,UA,226
2012,US,UG,69
2012,US,UY,65
2012,US,UZ,7
2012,US,VA,1
2012,US,VE,85
2012,US,VG,81
2012,US,VI,4
2012,US,VN,228
2012,US,WS,2
2012,US,XK,6
2012,US,YE,16
2012,US,ZA,541
2012,US,ZM,28
2012,US,ZW,20
2012,UY,AR,28
2012,UY,AU,4
2012,UY,BE,2
2012,UY,BO,1
2012,UY,BR,117
2012,UY,CA,4
2012,UY,CL,9
2012,UY,CN,2
2012,UY,CO,19
2012,UY,CU,3
2012,UY,CZ,1
2012,UY,DE,10
2012,UY,DK,1
2012,UY,EC,1
2012,UY,EG,1
2012,UY,ES,68
2012,UY,FR,13
2012,UY,GB,4
2012,UY,GR,1
2012,UY,IE,1
2012,UY,IL,1
2012,UY,IT,13
2012,UY,JP,2
2012,UY,KZ,2
2012,UY,LK,1
2012,UY,MX,20
2012,UY,NI,3
2012,UY,NL,2
2012,UY,NO,1
2012,UY,PA,1
2012,UY,PE,4
2012,UY,PH,1
2012,UY,PR,2
2012,UY,PT,9
2012,UY,PY,8
2012,UY,SA,1
2012,UY,SE,1
2012,UY,TH,1
2012,UY,TR,1
2012,UY,TW,1
2012,UY,UA,1
2012,UY,US,66
2012,UY,UZ,1
2012,UY,VE,5
2012,UY,ZA,1
2012,UZ,AT,2
2012,UZ,AU,1
2012,UZ,BE,1
2012,UZ,BG,1
2012,UZ,CH,2
2012,UZ,CN,14
2012,UZ,CZ,2
2012,UZ,DE,4
2012,UZ,DK,2
2012,UZ,EG,1
2012,UZ,FI,1
2012,UZ,FR,4
2012,UZ,GB,3
2012,UZ,GE,1
2012,UZ,HR,1
2012,UZ,IL,1
2012,UZ,IN,2
2012,UZ,IQ,1
2012,UZ,IS,1
2012,UZ,IT,6
2012,UZ,JP,9
2012,UZ,KG,2
2012,UZ,KR,3
2012,UZ,KZ,4
2012,UZ,LK,3
2012,UZ,MY,1
2012,UZ,PE,1
2012,UZ,PL,1
2012,UZ,RS,11
2012,UZ,RU,26
2012,UZ,SE,5
2012,UZ,SK,1
2012,UZ,SY,1
2012,UZ,TJ,1
2012,UZ,TR,2
2012,UZ,UA,5
2012,UZ,US,22
2012,UZ,VG,1
2012,UZ,ZW,1
2012,VA,BR,3
2012,VA,ES,1
2012,VA,FR,2
2012,VA,IT,3
2012,VA,TR,1
2012,VC,NZ,1
2012,VE,AR,96
2012,VE,AU,5
2012,VE,BD,3
2012,VE,BE,5
2012,VE,BO,55
2012,VE,BR,54
2012,VE,CA,8
2012,VE,CH,5
2012,VE,CL,45
2012,VE,CN,2
2012,VE,CO,103
2012,VE,CR,6
2012,VE,CU,29
2012,VE,DE,25
2012,VE,DO,2
2012,VE,EC,11
2012,VE,EG,2
2012,VE,ES,207
2012,VE,FI,1
2012,VE,FR,27
2012,VE,GB,16
2012,VE,GR,1
2012,VE,HN,3
2012,VE,HR,1
2012,VE,ID,3
2012,VE,IE,1
2012,VE,IL,9
2012,VE,IN,3
2012,VE,IT,8
2012,VE,JP,2
2012,VE,KR,2
2012,VE,KW,1
2012,VE,LK,1
2012,VE,ME,1
2012,VE,MX,101
2012,VE,MY,1
2012,VE,NL,7
2012,VE,NO,3
2012,VE,NZ,4
2012,VE,PA,3
2012,VE,PE,7
2012,VE,PH,2
2012,VE,PR,2
2012,VE,PT,19
2012,VE,PY,6
2012,VE,RU,2
2012,VE,SA,2
2012,VE,SE,1
2012,VE,SK,1
2012,VE,TR,1
2012,VE,UA,1
2012,VE,US,147
2012,VE,UY,7
2012,VE,VG,1
2012,VE,XK,1
2012,VE,ZA,1
2012,VG,AR,1
2012,VG,AU,4
2012,VG,BN,1
2012,VG,BR,2
2012,VG,CA,4
2012,VG,CH,4
2012,VG,CL,1
2012,VG,CN,21
2012,VG,CO,2
2012,VG,DE,6
2012,VG,DZ,1
2012,VG,EG,1
2012,VG,ES,3
2012,VG,FI,1
2012,VG,FR,10
2012,VG,GB,14
2012,VG,HU,1
2012,VG,IN,9
2012,VG,IR,3
2012,VG,IT,3
2012,VG,MX,2
2012,VG,MY,5
2012,VG,NL,3
2012,VG,NO,13
2012,VG,NZ,1
2012,VG,PK,1
2012,VG,PL,1
2012,VG,PT,1
2012,VG,QA,4
2012,VG,RU,3
2012,VG,SA,1
2012,VG,SK,1
2012,VG,TW,1
2012,VG,UA,1
2012,VG,US,66
2012,VI,CA,1
2012,VI,DK,1
2012,VI,GB,3
2012,VI,IN,1
2012,VI,US,12
2012,VN,AR,1
2012,VN,AT,4
2012,VN,AU,27
2012,VN,BE,16
2012,VN,BR,18
2012,VN,CA,16
2012,VN,CH,7
2012,VN,CI,1
2012,VN,CL,1
2012,VN,CN,154
2012,VN,CO,2
2012,VN,CZ,9
2012,VN,DE,23
2012,VN,DK,22
2012,VN,EG,19
2012,VN,ES,18
2012,VN,ET,1
2012,VN,FI,3
2012,VN,FR,42
2012,VN,GB,21
2012,VN,GR,3
2012,VN,HK,2
2012,VN,HN,1
2012,VN,HR,2
2012,VN,HU,3
2012,VN,ID,1
2012,VN,IE,1
2012,VN,IL,1
2012,VN,IN,15
2012,VN,IQ,2
2012,VN,IR,2
2012,VN,IS,1
2012,VN,IT,12
2012,VN,JP,59
2012,VN,KE,2
2012,VN,KH,2
2012,VN,KR,39
2012,VN,KW,1
2012,VN,LA,3
2012,VN,MA,1
2012,VN,MX,5
2012,VN,MY,8
2012,VN,MZ,1
2012,VN,NG,1
2012,VN,NL,26
2012,VN,NO,4
2012,VN,NP,2
2012,VN,NZ,2
2012,VN,PE,1
2012,VN,PK,12
2012,VN,PL,4
2012,VN,RO,8
2012,VN,RS,5
2012,VN,RU,15
2012,VN,SA,1
2012,VN,SE,5
2012,VN,SG,17
2012,VN,SK,6
2012,VN,SN,1
2012,VN,TH,9
2012,VN,TN,2
2012,VN,TR,9
2012,VN,TW,15
2012,VN,US,193
2012,VN,ZA,2
2012,VU,AU,1
2012,VU,CA,1
2012,VU,FR,4
2012,VU,US,1
2012,WS,BR,1
2012,WS,JP,1
2012,WS,NZ,1
2012,WS,US,2
2012,XK,AL,1
2012,XK,BA,1
2012,XK,CR,1
2012,XK,DE,2
2012,XK,FR,1
2012,XK,HR,1
2012,XK,IN,1
2012,XK,IR,1
2012,XK,MA,1
2012,XK,ME,1
2012,XK,PL,1
2012,XK,RS,16
2012,XK,SE,1
2012,XK,SI,1
2012,XK,US,7
2012,YE,AE,1
2012,YE,AR,1
2012,YE,AU,2
2012,YE,BD,2
2012,YE,BH,1
2012,YE,BR,1
2012,YE,CN,35
2012,YE,DE,3
2012,YE,DZ,8
2012,YE,EG,9
2012,YE,FR,2
2012,YE,GA,1
2012,YE,GH,1
2012,YE,HK,1
2012,YE,ID,1
2012,YE,IN,4
2012,YE,IR,4
2012,YE,IT,1
2012,YE,JO,1
2012,YE,JP,6
2012,YE,KR,6
2012,YE,KZ,1
2012,YE,LY,1
2012,YE,MY,5
2012,YE,NG,1
2012,YE,NL,1
2012,YE,NO,1
2012,YE,OM,2
2012,YE,PK,1
2012,YE,PL,4
2012,YE,QA,2
2012,YE,RO,2
2012,YE,SA,5
2012,YE,TR,3
2012,YE,TW,7
2012,YE,US,10
2012,YT,CA,1
2012,ZA,AE,2
2012,ZA,AF,1
2012,ZA,AR,1
2012,ZA,AT,3
2012,ZA,AU,101
2012,ZA,AZ,2
2012,ZA,BD,3
2012,ZA,BE,20
2012,ZA,BG,1
2012,ZA,BN,1
2012,ZA,BO,1
2012,ZA,BR,20
2012,ZA,BW,14
2012,ZA,BY,2
2012,ZA,CA,64
2012,ZA,CG,1
2012,ZA,CH,19
2012,ZA,CL,2
2012,ZA,CM,1
2012,ZA,CN,34
2012,ZA,CO,4
2012,ZA,CU,1
2012,ZA,CY,1
2012,ZA,CZ,2
2012,ZA,DE,76
2012,ZA,DK,25
2012,ZA,EE,2
2012,ZA,EG,3
2012,ZA,ES,6
2012,ZA,ET,8
2012,ZA,FI,7
2012,ZA,FR,59
2012,ZA,GA,1
2012,ZA,GB,262
2012,ZA,GH,10
2012,ZA,GM,1
2012,ZA,GN,1
2012,ZA,GP,1
2012,ZA,GR,1
2012,ZA,HK,2
2012,ZA,HN,1
2012,ZA,HU,6
2012,ZA,IE,21
2012,ZA,IL,5
2012,ZA,IN,58
2012,ZA,IR,6
2012,ZA,IS,1
2012,ZA,IT,34
2012,ZA,JP,26
2012,ZA,KE,27
2012,ZA,KG,1
2012,ZA,KR,16
2012,ZA,KZ,2
2012,ZA,LK,2
2012,ZA,LU,3
2012,ZA,LV,1
2012,ZA,MA,1
2012,ZA,MK,1
2012,ZA,MN,1
2012,ZA,MW,7
2012,ZA,MX,7
2012,ZA,MY,6
2012,ZA,MZ,4
2012,ZA,NA,13
2012,ZA,NG,43
2012,ZA,NL,62
2012,ZA,NO,12
2012,ZA,NP,1
2012,ZA,NZ,16
2012,ZA,OM,4
2012,ZA,PE,2
2012,ZA,PG,7
2012,ZA,PK,6
2012,ZA,PL,9
2012,ZA,PR,1
2012,ZA,PT,9
2012,ZA,QA,1
2012,ZA,RE,2
2012,ZA,RS,7
2012,ZA,RU,32
2012,ZA,RW,4
2012,ZA,SA,6
2012,ZA,SC,1
2012,ZA,SD,2
2012,ZA,SE,17
2012,ZA,SG,6
2012,ZA,SK,1
2012,ZA,SN,3
2012,ZA,SZ,1
2012,ZA,TH,2
2012,ZA,TN,2
2012,ZA,TR,6
2012,ZA,TW,5
2012,ZA,TZ,5
2012,ZA,UA,1
2012,ZA,UG,6
2012,ZA,US,489
2012,ZA,VE,5
2012,ZA,VG,1
2012,ZA,ZM,5
2012,ZA,ZW,16
2012,ZM,AU,1
2012,ZM,BD,1
2012,ZM,BR,1
2012,ZM,BW,1
2012,ZM,CA,1
2012,ZM,CL,1
2012,ZM,CN,10
2012,ZM,CU,2
2012,ZM,CZ,1
2012,ZM,EG,1
2012,ZM,ET,1
2012,ZM,FI,1
2012,ZM,FR,4
2012,ZM,GB,13
2012,ZM,GH,12
2012,ZM,HU,1
2012,ZM,IN,4
2012,ZM,IR,1
2012,ZM,IT,1
2012,ZM,JP,3
2012,ZM,LR,1
2012,ZM,MT,1
2012,ZM,MW,1
2012,ZM,NG,5
2012,ZM,NO,1
2012,ZM,NP,3
2012,ZM,PL,3
2012,ZM,RU,2
2012,ZM,RW,3
2012,ZM,SA,2
2012,ZM,SN,1
2012,ZM,TN,2
2012,ZM,TR,2
2012,ZM,UG,1
2012,ZM,US,31
2012,ZM,ZA,1
2012,ZW,AE,1
2012,ZW,AU,1
2012,ZW,BE,1
2012,ZW,BN,1
2012,ZW,BR,1
2012,ZW,BW,3
2012,ZW,CA,6
2012,ZW,CD,1
2012,ZW,CG,2
2012,ZW,CH,1
2012,ZW,CM,1
2012,ZW,CN,8
2012,ZW,CZ,1
2012,ZW,DE,2
2012,ZW,EG,1
2012,ZW,ES,1
2012,ZW,FR,2
2012,ZW,GB,14
2012,ZW,ID,2
2012,ZW,IN,2
2012,ZW,IQ,1
2012,ZW,JP,3
2012,ZW,KE,3
2012,ZW,KH,1
2012,ZW,KR,4
2012,ZW,ML,4
2012,ZW,MW,2
2012,ZW,MX,1
2012,ZW,MZ,1
2012,ZW,NA,2
2012,ZW,NG,1
2012,ZW,NL,1
2012,ZW,NO,1
2012,ZW,OM,1
2012,ZW,PK,18
2012,ZW,PT,1
2012,ZW,RU,23
2012,ZW,SE,2
2012,ZW,SZ,1
2012,ZW,TH,3
2012,ZW,TW,2
2012,ZW,UG,1
2012,ZW,US,23
2012,ZW,ZA,23
2012,ZW,ZM,2
2013,AD,ES,2
2013,AD,GB,1
2013,AD,IR,1
2013,AE,AT,2
2013,AE,AU,16
2013,AE,BD,4
2013,AE,BE,1
2013,AE,BH,4
2013,AE,BN,1
2013,AE,BR,2
2013,AE,BY,1
2013,AE,CA,20
2013,AE,CH,2
2013,AE,CN,4
2013,AE,CY,1
2013,AE,DE,4
2013,AE,DK,1
2013,AE,EG,21
2013,AE,ES,1
2013,AE,FR,8
2013,AE,GB,45
2013,AE,GR,3
2013,AE,ID,4
2013,AE,IE,2
2013,AE,IN,28
2013,AE,IQ,2
2013,AE,IR,9
2013,AE,IT,1
2013,AE,JO,8
2013,AE,JP,1
2013,AE,KR,2
2013,AE,KW,1
2013,AE,KZ,1
2013,AE,LB,5
2013,AE,LT,1
2013,AE,LV,4
2013,AE,MA,2
2013,AE,MT,1
2013,AE,MY,6
2013,AE,NI,1
2013,AE,NL,1
2013,AE,NP,1
2013,AE,NZ,2
2013,AE,OM,1
2013,AE,PK,8
2013,AE,PL,1
2013,AE,QA,11
2013,AE,RU,2
2013,AE,SA,13
2013,AE,SD,2
2013,AE,SE,1
2013,AE,SG,1
2013,AE,SO,1
2013,AE,SY,1
2013,AE,TN,3
2013,AE,TR,7
2013,AE,TW,2
2013,AE,US,80
2013,AE,VG,2
2013,AF,CH,1
2013,AF,CU,1
2013,AF,HU,1
2013,AF,ID,1
2013,AF,JP,1
2013,AF,NL,1
2013,AF,PK,1
2013,AF,PR,1
2013,AF,US,3
2013,AG,DK,5
2013,AG,GB,1
2013,AG,IN,2
2013,AG,US,4
2013,AL,AT,1
2013,AL,AU,1
2013,AL,BE,1
2013,AL,BR,1
2013,AL,CN,2
2013,AL,CZ,1
2013,AL,DK,7
2013,AL,FR,1
2013,AL,GB,4
2013,AL,GR,1
2013,AL,IT,3
2013,AL,JP,7
2013,AL,KR,1
2013,AL,MK,1
2013,AL,NL,2
2013,AL,NO,1
2013,AL,PL,1
2013,AL,RU,1
2013,AL,SE,1
2013,AL,TR,3
2013,AL,US,4
2013,AL,XK,3
2013,AL,ZA,1
2013,AM,AU,1
2013,AM,AZ,1
2013,AM,BE,2
2013,AM,BR,2
2013,AM,CA,6
2013,AM,CH,8
2013,AM,CN,4
2013,AM,CO,1
2013,AM,CZ,2
2013,AM,DE,9
2013,AM,DK,1
2013,AM,ES,1
2013,AM,FR,3
2013,AM,GB,7
2013,AM,GR,1
2013,AM,HU,1
2013,AM,ID,4
2013,AM,IE,1
2013,AM,IL,1
2013,AM,IN,2
2013,AM,IR,5
2013,AM,IT,16
2013,AM,JP,6
2013,AM,KR,1
2013,AM,LT,1
2013,AM,MY,1
2013,AM,NL,1
2013,AM,NO,1
2013,AM,PK,1
2013,AM,PL,1
2013,AM,PT,1
2013,AM,RU,10
2013,AM,SE,1
2013,AM,SG,1
2013,AM,TR,3
2013,AM,TW,2
2013,AM,US,33
2013,AO,AU,1
2013,AO,BE,2
2013,AO,BR,8
2013,AO,CN,1
2013,AO,ES,1
2013,AO,FR,1
2013,AO,GB,2
2013,AO,IT,2
2013,AO,MX,1
2013,AO,PT,5
2013,AO,RU,1
2013,AO,US,3
2013,AO,VE,1
2013,AR,AE,1
2013,AR,AM,2
2013,AR,AT,6
2013,AR,AU,28
2013,AR,AZ,1
2013,AR,BD,1
2013,AR,BE,10
2013,AR,BO,8
2013,AR,BR,171
2013,AR,CA,38
2013,AR,CH,22
2013,AR,CI,1
2013,AR,CL,81
2013,AR,CN,21
2013,AR,CO,91
2013,AR,CR,11
2013,AR,CU,38
2013,AR,CZ,12
2013,AR,DE,62
2013,AR,DK,5
2013,AR,DO,6
2013,AR,EC,33
2013,AR,EE,1
2013,AR,EG,1
2013,AR,ES,387
2013,AR,ET,2
2013,AR,FI,2
2013,AR,FR,95
2013,AR,GB,56
2013,AR,GI,1
2013,AR,GR,5
2013,AR,GT,8
2013,AR,HR,1
2013,AR,HU,3
2013,AR,ID,5
2013,AR,IE,8
2013,AR,IL,8
2013,AR,IN,10
2013,AR,IR,5
2013,AR,IT,140
2013,AR,JP,9
2013,AR,KE,1
2013,AR,KR,2
2013,AR,KZ,1
2013,AR,LT,2
2013,AR,MX,160
2013,AR,MY,4
2013,AR,NG,6
2013,AR,NI,9
2013,AR,NL,23
2013,AR,NO,4
2013,AR,NZ,1
2013,AR,PA,6
2013,AR,PE,58
2013,AR,PH,5
2013,AR,PL,10
2013,AR,PR,3
2013,AR,PT,33
2013,AR,PY,7
2013,AR,QA,1
2013,AR,RO,6
2013,AR,RS,5
2013,AR,RU,10
2013,AR,SE,13
2013,AR,SI,2
2013,AR,SK,4
2013,AR,SV,6
2013,AR,TL,1
2013,AR,TN,3
2013,AR,TR,1
2013,AR,TW,6
2013,AR,TZ,6
2013,AR,UA,3
2013,AR,US,426
2013,AR,UY,52
2013,AR,VE,83
2013,AR,VN,1
2013,AR,ZA,3
2013,AS,DK,5
2013,AS,NO,2
2013,AS,UA,1
2013,AS,US,2
2013,AT,AE,2
2013,AT,AL,1
2013,AT,AM,1
2013,AT,AO,1
2013,AT,AR,6
2013,AT,AU,58
2013,AT,BA,1
2013,AT,BD,2
2013,AT,BE,47
2013,AT,BG,11
2013,AT,BM,1
2013,AT,BR,31
2013,AT,BY,2
2013,AT,CA,48
2013,AT,CH,204
2013,AT,CL,4
2013,AT,CN,71
2013,AT,CO,4
2013,AT,CR,2
2013,AT,CU,1
2013,AT,CY,3
2013,AT,CZ,34
2013,AT,DE,1028
2013,AT,DK,27
2013,AT,EE,15
2013,AT,EG,10
2013,AT,ES,52
2013,AT,ET,2
2013,AT,FI,10
2013,AT,FR,158
2013,AT,GA,2
2013,AT,GB,172
2013,AT,GE,1
2013,AT,GH,1
2013,AT,GL,1
2013,AT,GR,24
2013,AT,HK,1
2013,AT,HR,20
2013,AT,HU,55
2013,AT,ID,4
2013,AT,IE,13
2013,AT,IL,5
2013,AT,IN,26
2013,AT,IR,22
2013,AT,IS,1
2013,AT,IT,132
2013,AT,JO,1
2013,AT,JP,36
2013,AT,KE,3
2013,AT,KR,21
2013,AT,KW,1
2013,AT,LI,6
2013,AT,LU,5
2013,AT,MC,4
2013,AT,MK,20
2013,AT,MX,9
2013,AT,MY,1
2013,AT,NL,54
2013,AT,NO,15
2013,AT,NZ,8
2013,AT,OM,1
2013,AT,PK,37
2013,AT,PL,41
2013,AT,PR,2
2013,AT,PS,1
2013,AT,PT,17
2013,AT,RO,8
2013,AT,RS,14
2013,AT,RU,104
2013,AT,SA,6
2013,AT,SE,43
2013,AT,SG,8
2013,AT,SI,4
2013,AT,SK,25
2013,AT,TH,5
2013,AT,TJ,1
2013,AT,TN,1
2013,AT,TR,16
2013,AT,TT,1
2013,AT,TW,9
2013,AT,UA,10
2013,AT,UG,2
2013,AT,US,630
2013,AT,UZ,1
2013,AT,VE,1
2013,AT,VN,9
2013,AT,ZA,7
2013,AT,ZM,1
2013,AT,ZW,2
2013,AU,AE,12
2013,AU,AL,1
2013,AU,AM,1
2013,AU,AR,10
2013,AU,AT,31
2013,AU,AZ,2
2013,AU,BA,1
2013,AU,BB,2
2013,AU,BD,55
2013,AU,BE,42
2013,AU,BG,10
2013,AU,BJ,1
2013,AU,BM,1
2013,AU,BN,3
2013,AU,BO,1
2013,AU,BR,76
2013,AU,BW,2
2013,AU,BY,1
2013,AU,CA,448
2013,AU,CH,153
2013,AU,CL,14
2013,AU,CM,2
2013,AU,CN,870
2013,AU,CO,9
2013,AU,CR,2
2013,AU,CU,2
2013,AU,CY,5
2013,AU,CZ,19
2013,AU,DE,286
2013,AU,DK,53
2013,AU,DZ,5
2013,AU,EC,2
2013,AU,EE,2
2013,AU,EG,23
2013,AU,ES,76
2013,AU,ET,4
2013,AU,FI,40
2013,AU,FJ,7
2013,AU,FK,1
2013,AU,FR,218
2013,AU,GB,1646
2013,AU,GD,1
2013,AU,GE,1
2013,AU,GH,4
2013,AU,GM,1
2013,AU,GP,1
2013,AU,GR,11
2013,AU,GU,3
2013,AU,HK,56
2013,AU,HR,4
2013,AU,HU,18
2013,AU,ID,92
2013,AU,IE,170
2013,AU,IL,25
2013,AU,IM,1
2013,AU,IN,262
2013,AU,IQ,10
2013,AU,IR,52
2013,AU,IT,102
2013,AU,JM,2
2013,AU,JO,9
2013,AU,JP,149
2013,AU,KE,7
2013,AU,KH,6
2013,AU,KN,1
2013,AU,KR,81
2013,AU,KW,5
2013,AU,KZ,4
2013,AU,LA,1
2013,AU,LB,3
2013,AU,LK,24
2013,AU,LU,2
2013,AU,LV,3
2013,AU,LY,4
2013,AU,MA,4
2013,AU,ME,1
2013,AU,MK,78
2013,AU,MM,3
2013,AU,MN,1
2013,AU,MO,4
2013,AU,MT,7
2013,AU,MU,2
2013,AU,MW,3
2013,AU,MX,14
2013,AU,MY,185
2013,AU,NA,1
2013,AU,NC,2
2013,AU,NG,8
2013,AU,NI,1
2013,AU,NL,120
2013,AU,NO,41
2013,AU,NP,7
2013,AU,NZ,186
2013,AU,OM,7
2013,AU,PA,1
2013,AU,PE,4
2013,AU,PF,1
2013,AU,PG,10
2013,AU,PH,18
2013,AU,PK,55
2013,AU,PL,37
2013,AU,PR,2
2013,AU,PS,1
2013,AU,PT,32
2013,AU,QA,21
2013,AU,RE,2
2013,AU,RO,3
2013,AU,RS,35
2013,AU,RU,95
2013,AU,RW,3
2013,AU,SA,48
2013,AU,SE,82
2013,AU,SG,149
2013,AU,SI,43
2013,AU,SK,9
2013,AU,SL,1
2013,AU,SN,1
2013,AU,SO,3
2013,AU,SS,8
2013,AU,SX,1
2013,AU,SY,1
2013,AU,SZ,2
2013,AU,TH,60
2013,AU,TN,4
2013,AU,TR,12
2013,AU,TT,1
2013,AU,TW,51
2013,AU,TZ,12
2013,AU,UA,16
2013,AU,US,3292
2013,AU,UY,1
2013,AU,UZ,2
2013,AU,VE,5
2013,AU,VG,7
2013,AU,VN,56
2013,AU,WS,1
2013,AU,YE,4
2013,AU,ZA,101
2013,AU,ZW,4
2013,AW,BR,1
2013,AW,US,1
2013,AZ,AE,1
2013,AZ,AM,6
2013,AZ,AT,3
2013,AZ,AU,11
2013,AZ,BG,1
2013,AZ,BR,1
2013,AZ,BY,1
2013,AZ,CA,1
2013,AZ,CH,2
2013,AZ,CN,1
2013,AZ,DE,1
2013,AZ,DK,1
2013,AZ,EG,3
2013,AZ,ES,2
2013,AZ,FI,1
2013,AZ,FR,2
2013,AZ,GB,1
2013,AZ,GE,7
2013,AZ,GR,1
2013,AZ,ID,6
2013,AZ,IE,1
2013,AZ,IN,2
2013,AZ,IR,7
2013,AZ,IT,2
2013,AZ,LT,1
2013,AZ,MY,1
2013,AZ,MZ,1
2013,AZ,NL,1
2013,AZ,NO,3
2013,AZ,PL,4
2013,AZ,RO,1
2013,AZ,RS,2
2013,AZ,RU,17
2013,AZ,SE,1
2013,AZ,SK,1
2013,AZ,TJ,1
2013,AZ,TR,1
2013,AZ,US,13
2013,BA,AU,1
2013,BA,BE,3
2013,BA,BJ,1
2013,BA,CA,4
2013,BA,CH,2
2013,BA,CN,1
2013,BA,CZ,1
2013,BA,DE,6
2013,BA,DZ,1
2013,BA,ES,1
2013,BA,FR,4
2013,BA,GB,4
2013,BA,HR,21
2013,BA,IN,2
2013,BA,IQ,1
2013,BA,IT,2
2013,BA,JP,1
2013,BA,KR,1
2013,BA,ME,3
2013,BA,MK,1
2013,BA,NL,1
2013,BA,NO,4
2013,BA,PK,4
2013,BA,PL,7
2013,BA,QA,1
2013,BA,RO,1
2013,BA,RS,30
2013,BA,RU,4
2013,BA,SE,2
2013,BA,SI,6
2013,BA,SK,2
2013,BA,TR,7
2013,BA,US,9
2013,BA,VN,1
2013,BA,XK,2
2013,BB,AU,5
2013,BB,BS,1
2013,BB,CA,2
2013,BB,CH,1
2013,BB,DE,1
2013,BB,FR,1
2013,BB,GB,2
2013,BB,JM,6
2013,BB,MY,1
2013,BB,NZ,2
2013,BB,RU,1
2013,BB,SA,1
2013,BB,TT,2
2013,BB,US,13
2013,BD,AE,1
2013,BD,AL,1
2013,BD,AR,1
2013,BD,AT,2
2013,BD,AU,81
2013,BD,BE,10
2013,BD,BN,1
2013,BD,BR,3
2013,BD,BW,1
2013,BD,CA,69
2013,BD,CH,4
2013,BD,CN,62
2013,BD,CU,1
2013,BD,CZ,1
2013,BD,DE,22
2013,BD,DK,2
2013,BD,EE,1
2013,BD,EG,7
2013,BD,ES,4
2013,BD,FI,3
2013,BD,FR,8
2013,BD,GB,70
2013,BD,GM,1
2013,BD,GR,1
2013,BD,HK,3
2013,BD,HU,1
2013,BD,ID,7
2013,BD,IE,5
2013,BD,IL,1
2013,BD,IN,90
2013,BD,IQ,2
2013,BD,IR,8
2013,BD,IT,14
2013,BD,JM,1
2013,BD,JO,1
2013,BD,JP,67
2013,BD,KH,4
2013,BD,KR,31
2013,BD,KW,1
2013,BD,KZ,1
2013,BD,LB,2
2013,BD,LK,2
2013,BD,LV,3
2013,BD,MA,3
2013,BD,MO,1
2013,BD,MX,3
2013,BD,MY,69
2013,BD,NG,4
2013,BD,NL,4
2013,BD,NO,6
2013,BD,NP,3
2013,BD,NZ,2
2013,BD,OM,4
2013,BD,PA,1
